id,price
4989,171.1965369
5054,168.7722782
5136,277.6786587
6090,203.9620445
6990,72.4899721
7816,199.6611654
8110,99.88016567
8490,137.840812
9782,51.87520857
12192,76.01390009
12579,486.2635895
13414,130.173637
13536,85.36135287
14694,178.3495132
15230,215.2558735
15493,80.07783774
16338,68.40876395
16422,81.61448299
16928,184.5603893
17092,79.91420873
18590,111.0489804
18764,111.5203413
21456,132.4448494
21794,114.4901586
24143,75.35490275
24261,176.1771084
24285,410.3666586
26540,194.9636486
26785,156.3239598
27759,131.3482087
28083,154.7166494
28342,113.8344036
30589,88.35573057
33156,150.7657155
33223,76.3290155
36934,156.4051032
39755,405.1185455
40248,437.9289342
41513,115.1332133
41550,135.7274254
44145,268.5167911
44161,172.4978604
44221,209.1907058
45910,411.791777
46911,93.03119725
50726,142.4540644
53469,98.11632271
53758,94.45036399
54158,208.7117463
55320,117.6037326
55505,101.0106456
55982,87.51833949
57297,157.8049623
57618,224.0035838
58257,159.701556
58294,186.2196312
59014,174.7359949
59818,280.6858565
61482,99.09287431
62264,66.52166416
62427,170.9220182
62468,157.2975929
62925,282.1547181
63320,32.79771295
64376,35.31606175
65562,252.1338607
66718,168.2435859
68305,94.24495454
69266,199.8635356
69921,56.37742813
71384,157.057696
72190,159.7773776
72965,177.3631727
75635,173.078314
75770,269.919844
77046,257.5009588
78919,228.4872417
82550,208.3027874
83544,97.38885361
84059,265.1830544
89621,123.9805342
100002,72.36988811
100368,212.879905
105416,125.2863076
105469,82.5368653
106363,56.94936329
114123,242.5432485
114969,165.7165536
121861,234.9768071
132516,93.86917388
134671,162.9491408
136528,282.7310073
137558,228.635876
137671,202.260485
140195,71.35674938
141984,219.108222
142069,138.7462264
144087,272.2665776
145064,138.5344808
150804,279.7338606
155158,187.0595643
157442,115.7999401
158290,71.00849581
160994,196.4949844
166006,199.9808931
167222,91.51603512
169480,154.2734033
169532,103.4439296
171776,97.69552564
173151,97.80346234
173733,103.6095118
174803,161.3164895
180507,111.286609
182727,136.0704219
187566,116.4632796
190968,198.2234222
194154,84.12915451
195989,101.8932401
196010,132.0506434
197155,223.6631319
197753,65.90744899
197942,168.7223287
199693,172.3709966
201992,209.5470901
205485,126.8276085
205735,55.37923478
205867,146.231928
212109,118.0571841
212178,175.6324185
212199,179.2910418
215784,87.01091136
219482,226.1995429
220351,60.26023296
220946,186.6341594
223597,80.01100157
226584,157.151361
226700,78.37719077
229965,254.3723064
230854,55.62716276
230877,141.0914913
235876,233.2491446
235951,170.7383227
239766,154.994026
245504,67.88798633
245574,131.5240841
246938,250.5267352
249867,81.80047717
250259,222.2857416
252076,126.3191489
252607,161.0776667
253842,226.7333341
255024,186.1812594
255637,76.38720663
256281,127.2437583
262405,83.42840778
262583,250.901361
263251,135.0185739
267535,78.70832077
269289,152.9009977
270568,77.84753036
272044,271.6451872
277133,151.5277486
277370,156.6095486
278090,60.4047519
278631,326.5236607
280393,112.3975461
281192,151.1159966
282977,170.3128602
285853,183.5142014
291728,139.864013
292121,190.4572706
292266,41.12191761
294227,169.1385688
294239,203.8352089
294717,85.37998185
295231,70.22156413
296345,71.9252996
302280,268.0648583
302649,76.96020499
303264,363.3753104
306190,41.69830281
311343,89.55746806
312429,91.30275524
316079,167.2970585
317905,101.5073521
319798,62.87359079
320700,143.9509196
321136,115.359534
328040,378.4730181
329310,276.4329614
333175,61.00497903
333189,75.54651795
335797,65.07957182
335819,112.2457267
337922,209.1479272
341525,119.8638966
342995,85.61769909
343276,119.424234
347865,234.9928525
362139,55.28244131
369567,77.82190634
369626,73.6006117
369831,57.96710442
371138,172.1593892
371835,54.18701001
375249,61.87867715
378790,164.5208527
382524,133.7414396
385657,60.60035629
385853,87.00692611
386799,228.5871177
391955,141.0621141
392794,123.0258893
393094,167.894865
393682,144.287013
394474,211.0116005
399640,115.3437349
400039,133.7294823
401579,340.7948153
401836,219.4970043
406992,173.8781096
407469,68.85302613
408406,123.2303489
411336,236.0669088
412092,151.6183065
416426,298.0627079
416557,134.3051105
421539,187.6718314
423015,51.18926217
424192,310.0652331
424298,119.4477735
424767,230.1871715
430427,62.75714977
430665,180.31407
433060,60.00237873
433914,109.5575112
436619,118.8164625
441811,99.77815156
442633,132.8328294
448049,80.56422396
449680,94.93756929
450699,122.6714105
455801,72.54355658
456336,81.00641721
458154,91.22824451
460876,400.6567344
463042,233.5141741
464369,171.7291101
466457,94.73879972
470709,179.2459741
475216,121.7841677
475456,121.2383402
476899,168.6418476
476919,95.96459228
479002,365.4439712
479867,182.2002881
488083,96.46770214
488309,213.0386186
493611,219.1837073
495249,63.62789063
498052,96.10881004
499092,96.0391933
500845,194.0157275
503790,170.8070446
505716,213.5327303
510218,163.8478537
515408,188.9525719
516643,202.868307
521820,69.26187468
525293,174.05441
525388,187.0964488
528485,71.75318414
529340,147.8762462
531363,256.4786646
539350,210.7574971
542182,114.0579192
545823,134.8370813
549873,158.2370856
550777,227.8504471
556903,225.7965743
557415,109.2133169
562449,169.5331222
562478,130.6333972
563442,171.4059812
565814,48.37744761
566712,146.1111234
566755,71.87628026
568743,221.0681562
573612,97.90329058
573643,112.8957922
576916,184.0112341
577324,55.61396269
580943,237.8511058
581421,138.5523537
581542,77.18170296
583201,178.2828248
584881,136.8437722
587554,174.9370484
589136,87.36954449
589688,59.79823634
590593,76.38137827
591565,192.4520794
593000,122.6678844
594036,368.5479477
596442,230.3967386
598612,218.0578276
602888,154.7170703
607891,109.8238964
616659,151.3774245
627505,233.1607291
627835,150.717193
628078,106.2709217
633162,155.0029197
633276,81.29701868
636391,190.5326619
639199,270.1254096
640589,311.3985736
643989,202.8590759
645173,71.24823505
647413,127.4000137
647580,157.3532152
648047,81.99018443
654005,365.9942901
657217,69.86220535
658008,124.4487738
660036,84.09514755
662172,268.950531
663608,209.2248494
666220,79.15468281
666315,196.6986562
668691,44.62712017
669831,81.10922747
676295,53.2202561
680225,66.53481197
681361,80.8674836
682155,74.83737657
683084,226.6622885
688652,248.3448796
690603,171.6937062
690960,65.30635268
692424,244.1598237
695297,83.70838311
695465,129.7785744
698162,79.45612319
699348,97.98329031
700916,146.1327333
704173,74.62213083
706347,107.3012877
707695,199.0950324
713891,75.82089235
715270,47.32827631
715286,53.73349813
716949,51.26625396
720274,104.8354983
720394,95.30860564
721663,246.6154688
721762,230.4077836
723560,198.9260122
729841,185.2636755
731300,81.47414304
732624,70.09965898
732700,216.9628194
733039,163.9383853
739909,219.9926016
741154,281.5173065
745037,166.4634417
746088,176.6779756
747159,149.683603
747344,161.211153
748656,126.3793521
749455,90.66294965
751851,167.0483787
752202,59.9556523
753399,308.7202186
755032,191.7107461
755684,183.8974543
761835,115.544838
763527,59.23346626
763956,135.611405
765563,445.2570788
766542,135.2359729
767286,103.7080397
767983,147.7785295
769175,58.53851411
773041,44.70867444
775238,237.6352144
776765,191.5444705
779561,169.302777
780006,49.01567852
781946,86.46519628
783202,211.1311526
783307,377.2948964
783533,87.41353723
783964,72.22177972
785204,213.8585517
788005,160.5956581
789476,73.81661691
794472,285.2628722
796217,127.4143707
796232,121.472024
796370,313.8345027
797696,78.85247657
797972,167.7977398
799319,149.952151
801260,54.80546255
801281,183.5367333
802677,174.3877962
803778,666.4543789
803835,98.668312
804246,131.4363477
804388,95.90448403
804911,127.1106182
805028,172.9535954
810346,69.78795184
811950,91.18058178
812467,56.82435111
814616,216.338411
816637,103.6388713
818030,118.6408568
818114,85.04115038
818325,168.8638278
819206,60.81998149
826388,52.08772062
826603,85.94269555
828796,185.1486691
829935,92.9224403
831911,180.0398422
832005,94.72707495
832762,204.2878531
837503,116.3929309
838677,92.84179074
842167,180.1907981
842176,78.39812704
843003,133.3552243
843524,233.6520301
844117,213.4831505
844319,117.0381987
845417,171.1252381
845514,84.01653613
846275,211.4900783
846655,116.698092
846857,180.5664884
