id,price
4989,174.874575
5054,168.9084955
5136,162.0201238
6090,213.9254062
6990,67.83556234
7816,184.0883013
8110,99.86570949
8490,129.262842
9782,62.73451334
12192,97.35557249
12579,439.450111
13414,142.4947538
13536,73.13736374
14694,186.2295514
15230,156.2234227
15493,84.10131464
16338,81.85463596
16422,67.32673021
16928,179.0961351
17092,87.84276907
18590,113.1784271
18764,136.2322876
21456,141.1606266
21794,130.4633894
24143,87.08265472
24261,179.8201685
24285,385.6834722
26540,195.8853454
26785,144.1726762
27759,167.0594111
28083,152.9143665
28342,103.1816
30589,86.82564779
33156,167.1823739
33223,81.83033563
36934,165.8818023
39755,346.687812
40248,382.1555929
41513,129.3525508
41550,135.3087271
44145,295.4583031
44161,197.8538528
44221,212.8043891
45910,400.6421008
46911,84.95627396
50726,178.7633356
53469,121.0433456
53758,103.3858335
54158,208.0988439
55320,128.6345842
55505,95.01296307
55982,77.06272087
57297,149.4521884
57618,202.2418033
58257,176.9364756
58294,184.0405134
59014,181.0973597
59818,294.1964265
61482,101.9367864
62264,83.38241341
62427,172.3674589
62468,169.755264
62925,301.0452872
63320,47.9719291
64376,43.67864519
65562,282.3845047
66718,204.0312871
68305,124.5458368
69266,182.6577703
69921,61.02777212
71384,158.8888279
72190,190.0164187
72965,181.9509935
75635,174.4390704
75770,277.30356
77046,276.8852664
78919,244.734678
82550,193.7119758
83544,93.60114849
84059,229.0858448
89621,152.5031093
100002,63.94014186
100368,193.11828
105416,134.6196328
105469,62.62630665
106363,51.58404459
114123,229.4893015
114969,168.8585938
121861,224.9280973
132516,96.79785862
134671,177.0293458
136528,238.2355522
137558,218.0059639
137671,189.4179465
140195,82.78077882
141984,228.6273899
142069,155.3447735
144087,239.1613546
145064,142.7043232
150804,240.0368111
155158,180.9753486
157442,120.8697511
158290,82.61543703
160994,173.4511528
166006,236.435399
167222,90.05349648
169480,167.7265989
169532,109.0105901
171776,101.4322622
173151,97.4583756
173733,114.1940456
174803,180.6554281
180507,138.651584
182727,147.9199156
187566,119.1403504
190968,171.4089964
194154,92.17663989
195989,94.86594584
196010,127.448608
197155,221.9840757
197753,68.87726141
197942,157.9137954
199693,154.1800056
201992,166.5013424
205485,116.7416059
205735,56.35627566
205867,154.2376488
212109,92.59177785
212178,173.5143587
212199,169.4495007
215784,133.8816152
219482,213.726158
220351,69.59591184
220946,196.8456071
223597,86.12681383
226584,174.7883631
226700,74.06489073
229965,230.8620397
230854,73.14327945
230877,158.2388257
235876,193.1690677
235951,169.5872921
239766,171.3675044
245504,62.84481425
245574,134.0766461
246938,263.5473368
249867,75.20064711
250259,211.207066
252076,95.2231605
252607,160.0543247
253842,192.8866368
255024,187.7413125
255637,73.0686188
256281,125.0812031
262405,86.40153986
262583,260.2130432
263251,139.4569556
267535,68.62145086
269289,151.0569746
270568,73.77613172
272044,302.9103464
277133,159.1501941
277370,158.2489903
278090,65.58659403
278631,267.077329
280393,92.27884629
281192,146.4372895
282977,143.5422699
285853,184.1182496
291728,169.1881288
292121,171.6292225
292266,48.31405625
294227,165.5295807
294239,171.0080132
294717,82.67933553
295231,67.87568779
296345,79.01106821
302280,212.5836788
302649,87.48994837
303264,283.2664911
306190,47.91245577
311343,82.33452008
312429,90.75999421
316079,183.9002477
317905,101.3919275
319798,69.70277122
320700,135.3599394
321136,108.1652663
328040,451.8465817
329310,247.6634068
333175,61.60252254
333189,93.85948478
335797,103.3187634
335819,155.7519473
337922,238.4093894
