id,price
4989,191.5016639094742
5054,173.62369726613386
5136,260.0509121696271
6090,211.2238638881685
6990,71.37464942499402
7816,188.04481221839953
8110,98.97886638743827
8490,145.89019210553198
9782,53.67044899738624
12192,89.01256550587601
12579,470.76843911829815
13414,128.3540549968576
13536,83.45038667922661
14694,209.1438016093522
15230,216.77190988206567
15493,81.60885750914136
16338,71.0162372619616
16422,68.24814201186037
16928,197.93791208385755
17092,100.42349338817459
18590,108.99577615571975
18764,113.31770976254128
21456,150.34022023028487
21794,138.68544779479166
24143,91.73392908493138
24261,171.67889169536457
24285,413.4899347831192
26540,210.50772955392398
26785,147.31361953542094
27759,158.2644018362001
28083,182.8513092614543
28342,110.20528323572984
30589,85.84430277758372
33156,157.11321213405995
33223,83.16282062623073
36934,151.7216764165917
39755,413.36392544458806
40248,477.1953442569819
41513,135.21598598856679
41550,136.50525144399427
44145,274.46252181816607
44161,170.31969447330061
44221,234.89575541595082
45910,406.47485024952414
46911,88.00355816491711
50726,161.8518563145157
53469,107.25922975455346
53758,103.21981411839673
54158,191.03731024871772
55320,123.79120139689273
55505,101.5752395794756
55982,86.75384156551367
57297,181.51393232208272
57618,216.9498152918942
58257,181.0540314948759
58294,206.9672574901518
59014,186.40742540692617
59818,319.89705868405224
61482,104.07746473533031
62264,73.49983300223067
62427,166.26621413077257
62468,170.68605299057702
62925,299.49067653255025
63320,41.843961488490535
64376,29.097429731500135
65562,281.7750188036929
66718,164.41774750525727
68305,110.11476263565841
69266,203.52999717480958
69921,59.76972521347755
71384,155.6606907806026
72190,181.32577463535648
72965,163.23562173339593
75635,168.45275490411873
75770,327.92816693967075
77046,277.7495153263413
78919,235.06523369525348
82550,208.75228423381978
83544,88.33025846252693
84059,258.1138882995561
89621,124.95380246312115
100002,70.57449030669775
100368,208.77348469575156
105416,115.77032414494386
105469,60.53084400185641
106363,55.42519793778588
114123,234.22691279979395
114969,171.37864228775567
121861,217.49257384148956
132516,98.07185901204817
134671,178.6506528824756
136528,288.63146559561295
137558,229.22986092298174
137671,200.62976855248047
140195,79.61278611919627
141984,226.75964246760353
142069,162.40719612796738
144087,310.8592304069289
145064,141.24938072727085
150804,326.77324034010996
155158,197.4296763181582
157442,121.54035195960755
158290,87.27932717667112
160994,204.447576160189
166006,252.84874556541362
167222,86.96460751834195
169480,161.20612449004327
169532,123.41970192402887
171776,110.83374964619549
173151,104.64009326122898
173733,123.41608085788359
174803,154.16675064676772
180507,120.23812382165308
182727,132.07007710518906
187566,123.59758349811457
190968,205.60128911887475
194154,109.40004643831529
195989,105.42147381435089
196010,143.972736751269
197155,224.38906796731396
197753,74.98952638524771
197942,173.50720220810686
199693,180.4097716293011
201992,193.97949447301505
205485,127.71494020929674
205735,58.49066478003409
205867,154.25592878340268
212109,129.77175418919833
212178,171.3343354674045
212199,194.4726382300703
215784,100.80219117781259
219482,234.1902682131481
220351,64.76921631054987
220946,192.7968553967166
223597,83.77587690909607
226584,160.79727683288095
226700,81.10196252973095
229965,250.18356311743085
230854,51.019668989823856
230877,135.4622122853863
235876,218.97345872229423
235951,175.02310800801325
239766,163.02092190333784
245504,70.12614424834844
245574,136.31732577846552
246938,244.033665623025
249867,84.82095047924636
250259,219.74616083506973
252076,104.73828944201988
252607,173.09159293569436
253842,257.29112836958177
255024,190.63811677565312
255637,73.93030748108394
256281,126.9561896419069
262405,83.47804968458948
262583,253.39453746489673
263251,140.83191367899332
267535,66.02107893071607
269289,155.89095819644604
270568,81.63745909744699
272044,346.1938993584879
277133,155.66493715782588
277370,162.4945080012695
278090,72.19049290781061
278631,337.6006817542449
280393,115.85800142751779
281192,179.32830655354277
282977,198.89207539494694
285853,200.98700734584776
291728,165.42982029012492
292121,175.63344390526083
292266,45.864384229684966
294227,191.77989502908864
294239,189.4528557305802
294717,94.69185507247367
295231,72.00694857365951
296345,69.03365621023777
302280,266.9844106731949
302649,83.51296619752767
303264,354.0683638795573
306190,42.55094483328302
311343,89.90976416689973
312429,94.32342439987143
316079,174.38326067539953
317905,109.99727396023381
319798,68.43992582326987
320700,157.8423253964536
321136,119.0939474558426
328040,349.22434110444595
329310,259.60902661032105
333175,60.246964723352
333189,83.81971213376315
335797,90.54210506332154
335819,123.49419167563904
337922,236.0443987810815
341525,116.9957050325588
342995,93.95195492352507
343276,111.18007146802488
347865,263.08386432050577
362139,53.21986471857368
369567,77.18199539750478
369626,97.11758574393727
369831,63.071895796842476
371138,188.05424385944966
371835,44.50254961467575
375249,61.532714816130635
378790,163.04348113316783
382524,154.7321248584195
385657,79.02629982529373
385853,93.64671260225046
386799,229.44448611060892
391955,190.8382105789181
392794,119.82937347415118
393094,205.95034796419915
393682,152.13901141059117
394474,178.38222996780198
399640,124.53717003940282
400039,127.92450308223438
401579,333.28023809039837
401836,227.33436506746818
406992,153.69546027426827
407469,68.85877174905664
408406,137.06733795806832
411336,232.3961244759659
412092,170.3070044224852
416426,319.3283829947148
416557,129.98691926567176
421539,194.19629072177042
423015,57.12137592527894
424192,357.6994993343655
424298,118.39641568331439
424767,213.418472022884
430427,71.73795360915165
430665,210.0839555100466
433060,63.00854991027721
433914,112.38922918545622
436619,114.76846088409228
441811,127.52969611612687
442633,129.47639251574626
448049,60.34141421330841
449680,115.53126582245251
450699,147.80455595472657
455801,73.20191627501107
456336,89.41552598877125
458154,90.0613301470565
460876,373.98379491593766
463042,250.11346711489773
464369,223.8272869974327
466457,105.24818949947486
470709,182.69798679153112
475216,132.63406858583136
475456,153.48762414968306
476899,169.44330446944932
476919,109.44683817794264
479002,419.3168252761062
479867,204.1536656624407
488083,101.49190479790842
488309,230.96169465151848
493611,226.9870343365945
495249,59.57181044243072
498052,99.86889072445075
499092,109.45385219441708
500845,222.98771084445795
503790,197.97252049210056
505716,229.13591995462025
510218,182.18573042153034
515408,192.60031257899908
516643,228.5596330228614
521820,71.92533460593192
525293,179.09629129796164
525388,168.88587416763028
528485,72.18755925121022
529340,167.95128448296268
531363,264.07808295364185
539350,206.11589682704414
542182,119.60482146717733
545823,159.21889305941653
549873,154.8948891029843
550777,270.22226063933874
556903,268.74448146276575
557415,126.99884012383775
562449,189.35178132764077
562478,142.26387371582865
563442,189.94396075948228
565814,49.71078139458244
566712,155.63274223089633
566755,78.01454900501962
568743,272.00384093475157
573612,110.60752658957158
573643,128.18852380138986
576916,209.55017335371033
577324,55.15932948362051
580943,281.81175032278685
581421,137.4803720778632
581542,83.98909283619298
583201,245.34716036141364
584881,134.95142336483025
587554,181.38857755884533
589136,85.1623383456693
589688,63.26526539757008
590593,89.76205140222385
591565,210.37535032022154
593000,126.89815379965879
594036,439.0257352907028
596442,233.3733374042703
598612,266.7193866729785
602888,158.05717076587382
607891,131.88992739994026
616659,170.59616544650802
627505,259.9788129769791
627835,169.63524629109122
628078,121.20216904705383
633162,163.64767707169565
633276,82.52037664035959
636391,200.4052510030905
639199,427.99964989557634
640589,374.9993354130783
643989,235.05097875366386
645173,87.55900661323452
647413,127.33834443579244
647580,171.16066223374784
648047,93.59896155433799
654005,384.86659664634675
657217,80.15070570000675
658008,123.29815889013094
660036,100.90520557691045
662172,269.0383997044719
663608,209.33285130458552
666220,92.9611219894233
666315,184.9656479436322
668691,44.90959267224692
669831,91.82277671215547
676295,57.48817014636766
680225,59.60228827464453
681361,106.49965946057594
682155,78.06129730893764
683084,254.87046993914805
688652,255.53535522753475
690603,157.21807901035294
690960,57.00408601995429
692424,273.2885257045464
695297,73.60313997113322
695465,138.5722235650526
